gene_name	Ensemble_id
ZNF75A	ENSG00000162086
CLPB	ENSG00000162129
CYBASC3	ENSG00000162144
ASRGL1	ENSG00000162174
UBXN1	ENSG00000162191
C11orf48	ENSG00000162194
TTC9C	ENSG00000162222
NXF1	ENSG00000162231
RPL29	ENSG00000162244
SYVN1	ENSG00000162298
ZFPL1	ENSG00000162300
CMPK1	ENSG00000162368
BEND5	ENSG00000162373
ELAVL4	ENSG00000162374
ZYG11B	ENSG00000162378
C1orf123	ENSG00000162384
MAGOH	ENSG00000162385
PPAP2B	ENSG00000162407
GMEB1	ENSG00000162419
AK4	ENSG00000162433
JAK1	ENSG00000162434
LZIC	ENSG00000162441
FBLIM1	ENSG00000162458
SDC3	ENSG00000162512
PEF1	ENSG00000162517
RBBP4	ENSG00000162521
CAMK2N1	ENSG00000162545
SCNN1D	ENSG00000162572
C1orf86	ENSG00000162585
NFIA	ENSG00000162599
TM2D1	ENSG00000162604
USP1	ENSG00000162607
FUBP1	ENSG00000162613
DNAJB4	ENSG00000162616
SNX7	ENSG00000162627
B3GALT2	ENSG00000162630
C1orf52	ENSG00000162642
ATXN7L2	ENSG00000162650
ZNF326	ENSG00000162664
FAM5C	ENSG00000162670
EXTL2	ENSG00000162694
ZNF281	ENSG00000162702
ARPC5	ENSG00000162704
CADM3	ENSG00000162706
ZNF496	ENSG00000162714
IGSF8	ENSG00000162729
PEA15	ENSG00000162734
PEX19	ENSG00000162735
NCSTN	ENSG00000162736
VANGL2	ENSG00000162738
KLHDC9	ENSG00000162755
FLVCR1	ENSG00000162769
ATF3	ENSG00000162772
BPNT1	ENSG00000162813
BROX	ENSG00000162819
TFB2M	ENSG00000162851
CNST	ENSG00000162852
KLHDC8A	ENSG00000162873
B3GALNT2	ENSG00000162885
CAPN2	ENSG00000162909
MRPL55	ENSG00000162910
WDR26	ENSG00000162923
PEX13	ENSG00000162928
RFTN2	ENSG00000162944
DISC1	ENSG00000162946
LRRTM1	ENSG00000162951
MEMO1	ENSG00000162959
DPY30	ENSG00000162961
C2orf47	ENSG00000162972
PQLC3	ENSG00000162976
ARL5A	ENSG00000162980
FAM84A	ENSG00000162981
NEUROD1	ENSG00000162992
CLHC1	ENSG00000162994
CCDC104	ENSG00000163001
NUP35	ENSG00000163002
C2orf44	ENSG00000163026
SMC6	ENSG00000163029
H3F3A	ENSG00000163041
ADCK3	ENSG00000163050
SLC16A14	ENSG00000163053
SGCB	ENSG00000163069
SMARCAD1	ENSG00000163104
PDLIM5	ENSG00000163110
RPRD2	ENSG00000163125
PACRGL	ENSG00000163138
LYSMD1	ENSG00000163155
SCNM1	ENSG00000163156
VPS72	ENSG00000163159
ERCC3	ENSG00000163161
RNF149	ENSG00000163162
IWS1	ENSG00000163166
BOLA3	ENSG00000163170
DCAF16	ENSG00000163257
GNPDA2	ENSG00000163281
GABRB1	ENSG00000163288
MRPS18C	ENSG00000163319
CGGBP1	ENSG00000163320
GPR155	ENSG00000163328
PMVK	ENSG00000163344
YY1AP1	ENSG00000163374
APOA1BP	ENSG00000163382
POGLUT1	ENSG00000163389
ATP1A1	ENSG00000163399
LRRC58	ENSG00000163428
TMEM183A	ENSG00000163444
TMEM169	ENSG00000163449
IGFBP7	ENSG00000163453
KRTCAP2	ENSG00000163463
ARPC2	ENSG00000163466
CCT3	ENSG00000163468
TMEM79	ENSG00000163472
SSR2	ENSG00000163479
RNF25	ENSG00000163481
STK36	ENSG00000163482
CWC22	ENSG00000163510
AZI2	ENSG00000163512
ANKZF1	ENSG00000163516
HDAC11	ENSG00000163517
CHCHD4	ENSG00000163528
NFASC	ENSG00000163531
CLASP2	ENSG00000163539
SUCLG1	ENSG00000163541
IFI16	ENSG00000163565
RPL22L1	ENSG00000163584
PPM1L	ENSG00000163590
ICA1L	ENSG00000163596
SNHG16	ENSG00000163597
PPP4R2	ENSG00000163605
GTPBP8	ENSG00000163607
C3orf17	ENSG00000163608
THOC7	ENSG00000163634
PSMD6	ENSG00000163636
PRICKLE2	ENSG00000163637
PPM1K	ENSG00000163644
GMPS	ENSG00000163655
CCNL1	ENSG00000163660
RPL9	ENSG00000163682
SMIM14	ENSG00000163683
RPP14	ENSG00000163684
ABHD6	ENSG00000163686
APBB2	ENSG00000163697
CRELD1	ENSG00000163703
U2SURP	ENSG00000163714
MTMR14	ENSG00000163719
TTC14	ENSG00000163728
RCHY1	ENSG00000163743
GYG1	ENSG00000163754
SNRK	ENSG00000163788
UCN	ENSG00000163794
SLC4A1AP	ENSG00000163798
KIAA1143	ENSG00000163807
WDR43	ENSG00000163811
ELP6	ENSG00000163832
DTX3L	ENSG00000163840
ZNF148	ENSG00000163848
SMIM12	ENSG00000163866
TPRA1	ENSG00000163870
YEATS2	ENSG00000163872
MEAF6	ENSG00000163875
POLR2H	ENSG00000163882
TMEM41A	ENSG00000163900
RPN1	ENSG00000163902
SENP2	ENSG00000163904
RFC4	ENSG00000163918
BAP1	ENSG00000163930
TKT	ENSG00000163931
RFT1	ENSG00000163933
GNL3	ENSG00000163938
PBRM1	ENSG00000163939
FAM208A	ENSG00000163946
SLBP	ENSG00000163950
LRPAP1	ENSG00000163956
UBXN7	ENSG00000163960
RNF168	ENSG00000163961
PIGX	ENSG00000163964
EXO5	ENSG00000164002
C1orf50	ENSG00000164008
ZNF691	ENSG00000164011
AIMP1	ENSG00000164022
METAP1	ENSG00000164024
DNAJB14	ENSG00000164031
H2AFZ	ENSG00000164032
SLC9B2	ENSG00000164038
ZNF589	ENSG00000164048
PLXNB1	ENSG00000164050
CCDC51	ENSG00000164051
SHISA5	ENSG00000164054
APEH	ENSG00000164062
RNF123	ENSG00000164068
MON1A	ENSG00000164077
RAD54L2	ENSG00000164080
TEX264	ENSG00000164081
WDR82	ENSG00000164091
C4orf3	ENSG00000164096
HMGB2	ENSG00000164104
SCRG1	ENSG00000164106
MAD2L1	ENSG00000164109
ANXA5	ENSG00000164111
FBXO8	ENSG00000164117
CEP44	ENSG00000164118
NAA15	ENSG00000164134
ARFIP1	ENSG00000164144
ANAPC10	ENSG00000164162
ABCE1	ENSG00000164163
LSM6	ENSG00000164167
TMEM184C	ENSG00000164168
PRMT10	ENSG00000164169
MOCS2	ENSG00000164172
EDIL3	ENSG00000164176
TMEM161B	ENSG00000164180
NDUFAF2	ENSG00000164182
LMBRD2	ENSG00000164187
NIPBL	ENSG00000164190
RNF180	ENSG00000164197
SLC25A46	ENSG00000164209
STARD4	ENSG00000164211
PGGT1B	ENSG00000164219
CCDC112	ENSG00000164221
CMBL	ENSG00000164237
PRRC1	ENSG00000164244
AGGF1	ENSG00000164252
WDR41	ENSG00000164253
NDUFS4	ENSG00000164258
GRPEL2	ENSG00000164284
RHOBTB3	ENSG00000164292
SERINC5	ENSG00000164300
CASP3	ENSG00000164305
CCDC111	ENSG00000164306
ERAP1	ENSG00000164307
KIAA1430	ENSG00000164323
RICTOR	ENSG00000164327
PAPD4	ENSG00000164329
ANKRA2	ENSG00000164331
UBLCP1	ENSG00000164332
NSA2	ENSG00000164346
GFM2	ENSG00000164347
CCDC127	ENSG00000164366
ACSL6	ENSG00000164398
SEPT8	ENSG00000164402
UQCRQ	ENSG00000164405
SLC35A1	ENSG00000164414
GRIK2	ENSG00000164418
FABP7	ENSG00000164434
CREBRF	ENSG00000164463
SFXN1	ENSG00000164466
PDSS2	ENSG00000164494
DAGLB	ENSG00000164535
STK17A	ENSG00000164543
TRA2A	ENSG00000164548
RPS14	ENSG00000164587
COG5	ENSG00000164597
C7orf60	ENSG00000164603
GPR85	ENSG00000164604
SLU7	ENSG00000164609
RP9	ENSG00000164610
CAMLG	ENSG00000164615
BMPER	ENSG00000164619
CDCA7L	ENSG00000164649
MIOS	ENSG00000164654
HEY1	ENSG00000164683
BRI3	ENSG00000164713
LMTK2	ENSG00000164715
CTSB	ENSG00000164733
PEX2	ENSG00000164751
RAD21	ENSG00000164754
MED30	ENSG00000164758
PHKG1	ENSG00000164776
CSMD3	ENSG00000164796
KIAA0146	ENSG00000164808
ORC5	ENSG00000164815
SUN1	ENSG00000164828
OXR1	ENSG00000164830
GPR146	ENSG00000164849
INTS1	ENSG00000164880
CDK5	ENSG00000164885
FASTK	ENSG00000164896
TMUB1	ENSG00000164897
C7orf55	ENSG00000164898
PHAX	ENSG00000164902
ALDH7A1	ENSG00000164904
FOXK1	ENSG00000164916
COX6C	ENSG00000164919
YWHAZ	ENSG00000164924
BAALC	ENSG00000164929
SLC25A32	ENSG00000164933
DCAF13	ENSG00000164934
INTS8	ENSG00000164941
KIAA1429	ENSG00000164944
PDP1	ENSG00000164951
KIAA0196	ENSG00000164961
RPP25L	ENSG00000164967
SNAPC3	ENSG00000164975
KIAA1161	ENSG00000164976
NUDT2	ENSG00000164978
PSIP1	ENSG00000164985
UBAP1	ENSG00000165006
ABCA1	ENSG00000165029
METTL2B	ENSG00000165055
FXN	ENSG00000165060
HGSNAT	ENSG00000165102
HNRNPK	ENSG00000165119
TMEM246	ENSG00000165152
ZHX1	ENSG00000165156
KIAA1958	ENSG00000165185
GAPVD1	ENSG00000165219
NLGN4Y	ENSG00000165246
NDUFB6	ENSG00000165264
NOL6	ENSG00000165271
TRMT10B	ENSG00000165275
VCP	ENSG00000165280
PIGO	ENSG00000165282
STOML2	ENSG00000165283
ARHGAP12	ENSG00000165322
HECTD2	ENSG00000165338
LRFN5	ENSG00000165379
SPTSSA	ENSG00000165389
TSHR	ENSG00000165409
CFL2	ENSG00000165410
SUGT1	ENSG00000165416
ZCCHC24	ENSG00000165424
PHYHIPL	ENSG00000165443
SLC16A9	ENSG00000165449
CRYL1	ENSG00000165475
REEP3	ENSG00000165476
HEPACAM	ENSG00000165478
EFHA1	ENSG00000165487
PCF11	ENSG00000165494
PKNOX2	ENSG00000165495
RPL36AL	ENSG00000165502
DNAAF2	ENSG00000165506
ZNF22	ENSG00000165512
KLHDC2	ENSG00000165516
NEMF	ENSG00000165525
RPUSD4	ENSG00000165526
ARF6	ENSG00000165527
TTC8	ENSG00000165533
AMER2	ENSG00000165566
KBTBD6	ENSG00000165572
NUDT5	ENSG00000165609
ATP5C1	ENSG00000165629
PRPF18	ENSG00000165630
TAF3	ENSG00000165632
VSTM4	ENSG00000165633
VDAC2	ENSG00000165637
FAM175B	ENSG00000165660
FAM204A	ENSG00000165669
NSD1	ENSG00000165671
PRDX3	ENSG00000165672
GHITM	ENSG00000165678
PMPCA	ENSG00000165688
C9orf9	ENSG00000165698
TSC1	ENSG00000165699
HPRT1	ENSG00000165704
LOH12CR1	ENSG00000165714
DDX21	ENSG00000165732
BMS1	ENSG00000165733
FUNDC2	ENSG00000165775
TMEM55B	ENSG00000165782
METTL17	ENSG00000165792
NDRG2	ENSG00000165795
ARHGEF40	ENSG00000165801
NSMF	ENSG00000165802
ZNF219	ENSG00000165804
METTL3	ENSG00000165819
SALL2	ENSG00000165821
TRUB1	ENSG00000165832
ZFYVE1	ENSG00000165861
ISCA2	ENSG00000165898
SLC39A13	ENSG00000165915
PSMC3	ENSG00000165916
CPSF2	ENSG00000165934
MOAP1	ENSG00000165943
IFI27L1	ENSG00000165948
NELL1	ENSG00000165973
CACNB2	ENSG00000165995
TAF1D	ENSG00000166012
R3HCC1L	ENSG00000166024
HTRA1	ENSG00000166033
CEP57	ENSG00000166037
JAM3	ENSG00000166086
CMTM5	ENSG00000166091
SVOP	ENSG00000166111
GPT2	ENSG00000166123
RAB8B	ENSG00000166128
RPUSD2	ENSG00000166133
HIF1AN	ENSG00000166135
NDUFB8	ENSG00000166136
ZFYVE19	ENSG00000166140
BRD7	ENSG00000166164
CKB	ENSG00000166165
TRMT61A	ENSG00000166166
BTRC	ENSG00000166167
POLL	ENSG00000166169
BAG5	ENSG00000166170
DPCD	ENSG00000166171
LARP6	ENSG00000166173
API5	ENSG00000166181
NOLC1	ENSG00000166197
ALKBH3	ENSG00000166199
COPS2	ENSG00000166200
GABRB3	ENSG00000166206
SGPL1	ENSG00000166224
CCT2	ENSG00000166226
PCBD1	ENSG00000166228
ARIH1	ENSG00000166233
SCN3B	ENSG00000166257
COX11	ENSG00000166260
CUL5	ENSG00000166266
WBP1L	ENSG00000166272
C10orf32	ENSG00000166275
TMEM100	ENSG00000166292
ANAPC16	ENSG00000166295
APBB1	ENSG00000166313
TRIM44	ENSG00000166326
ILK	ENSG00000166333
TPP1	ENSG00000166340
CYB5A	ENSG00000166347
USP54	ENSG00000166348
C11orf74	ENSG00000166352
ATP9B	ENSG00000166377
PPFIBP2	ENSG00000166387
TUB	ENSG00000166402
RIC3	ENSG00000166405
LMO1	ENSG00000166407
IDH3A	ENSG00000166411
ZMAT1	ENSG00000166432
XRRA1	ENSG00000166435
RPL27A	ENSG00000166441
ST5	ENSG00000166444
TMEM130	ENSG00000166448
AKIP1	ENSG00000166452
TMEM41B	ENSG00000166471
LEO1	ENSG00000166477
ZNF143	ENSG00000166478
TMX3	ENSG00000166479
MAPK7	ENSG00000166484
HDGFRP3	ENSG00000166503
MCM7	ENSG00000166508
ZNF3	ENSG00000166526
ZSCAN21	ENSG00000166529
RIMKLB	ENSG00000166532
TK2	ENSG00000166548
TMED3	ENSG00000166557
SEC11C	ENSG00000166562
TMEM135	ENSG00000166575
NDEL1	ENSG00000166579
CENPV	ENSG00000166582
FAM96B	ENSG00000166595
HSP90B1	ENSG00000166598
BLCAP	ENSG00000166619
TVP23A	ENSG00000166676
NGFRAP1	ENSG00000166681
TMPRSS5	ENSG00000166682
COG1	ENSG00000166685
ZNF606	ENSG00000166704
ZCCHC18	ENSG00000166707
B2M	ENSG00000166710
CASC4	ENSG00000166734
AP1G1	ENSG00000166747
LOC100128252	ENSG00000166770
C16orf45	ENSG00000166780
KIAA0430	ENSG00000166783
SAAL1	ENSG00000166788
PPIB	ENSG00000166794
FAM96A	ENSG00000166797
TMEM170A	ENSG00000166822
NAV2	ENSG00000166833
DCTN5	ENSG00000166847
TERF2IP	ENSG00000166848
CLPX	ENSG00000166855
CACNG2	ENSG00000166862
VPS39	ENSG00000166887
MRPL16	ENSG00000166902
PIP4K2C	ENSG00000166908
YWHAB	ENSG00000166913
SCG5	ENSG00000166922
TSC22D4	ENSG00000166925
DIS3L	ENSG00000166938
CCNDBP1	ENSG00000166946
MAP1A	ENSG00000166963
RCCD1	ENSG00000166965
AKTIP	ENSG00000166971
MAPRE2	ENSG00000166974
MARS	ENSG00000166986
CNPY4	ENSG00000166997
PDIA3	ENSG00000167004
NUDT21	ENSG00000167005
TEF	ENSG00000167074
PHB	ENSG00000167085
SNRPD1	ENSG00000167088
SAMD14	ENSG00000167100
FAM102A	ENSG00000167106
GOLGA2	ENSG00000167110
TRUB2	ENSG00000167112
COQ4	ENSG00000167113
URM1	ENSG00000167118
CERCAM	ENSG00000167123
DOLPP1	ENSG00000167130
COQ7	ENSG00000167186
GPRC5B	ENSG00000167191
CRK	ENSG00000167193
FBXO22	ENSG00000167196
HDHD2	ENSG00000167220
ZNF91	ENSG00000167232
RNF214	ENSG00000167257
CDK12	ENSG00000167258
DUS2L	ENSG00000167264
POP5	ENSG00000167272
ATP5L	ENSG00000167283
STIM1	ENSG00000167323
RRM1	ENSG00000167325
TRIM68	ENSG00000167333
PRRT2	ENSG00000167371
ZNF23	ENSG00000167377
IRGQ	ENSG00000167378
ZNF226	ENSG00000167380
ZNF668	ENSG00000167394
VKORC1	ENSG00000167397
SMG8	ENSG00000167447
TPM4	ENSG00000167460
RAB8A	ENSG00000167461
GPX4	ENSG00000167468
MIDN	ENSG00000167470
MVD	ENSG00000167508
TRAPPC2L	ENSG00000167515
ANKRD11	ENSG00000167522
SGK494	ENSG00000167524
RPL13	ENSG00000167526
DHRS13	ENSG00000167536
TP53I13	ENSG00000167543
CORO6	ENSG00000167549
TUBA1A	ENSG00000167552
TUBA1C	ENSG00000167553
ZNF610	ENSG00000167554
RAB4B	ENSG00000167578
GPD1	ENSG00000167588
TTYH1	ENSG00000167614
LENG8	ENSG00000167615
TRAPPC9	ENSG00000167632
ZNF146	ENSG00000167635
YIF1B	ENSG00000167645
ATCAY	ENSG00000167654
DAPK3	ENSG00000167657
EEF2	ENSG00000167658
UBXN6	ENSG00000167671
FAM57A	ENSG00000167695
GLOD4	ENSG00000167699
MFSD3	ENSG00000167700
SLC43A2	ENSG00000167703
SRR	ENSG00000167720
TSR1	ENSG00000167721
HSD11B1L	ENSG00000167733
CYB5D2	ENSG00000167740
C19orf48	ENSG00000167747
ZNF83	ENSG00000167766
OTUB1	ENSG00000167770
CD320	ENSG00000167775
SPRYD3	ENSG00000167778
ZNF558	ENSG00000167785
NDUFV1	ENSG00000167792
CDK2AP2	ENSG00000167797
NUDT8	ENSG00000167799
PRDX2	ENSG00000167815
ZNF232	ENSG00000167840
MIS12	ENSG00000167842
ICT1	ENSG00000167862
ATP5H	ENSG00000167863
SRP68	ENSG00000167881
TMEM68	ENSG00000167904
ITFG3	ENSG00000167930
MLST8	ENSG00000167965
E4F1	ENSG00000167967
ECI1	ENSG00000167969
ABCA3	ENSG00000167972
KCTD5	ENSG00000167977
SRRM2	ENSG00000167978
SDHAF2	ENSG00000167985
DDB1	ENSG00000167986
FTH1	ENSG00000167996
BSCL2	ENSG00000168000
POLR2G	ENSG00000168002
SLC3A2	ENSG00000168003
ATG16L2	ENSG00000168010
C2CD3	ENSG00000168014
RPSA	ENSG00000168028
CTNNB1	ENSG00000168036
FADD	ENSG00000168040
LTBP3	ENSG00000168056
SF1	ENSG00000168066
SCARA3	ENSG00000168077
COPS6	ENSG00000168090
PAFAH1B2	ENSG00000168092
ANKS3	ENSG00000168096
NUDT16L1	ENSG00000168101
KIAA1586	ENSG00000168116
RAB4A	ENSG00000168118
SETD5	ENSG00000168137
RNF187	ENSG00000168159
HOOK3	ENSG00000168172
MAPK1IP1L	ENSG00000168175
DDIT4	ENSG00000168209
RBPJ	ENSG00000168214
LMBRD1	ENSG00000168216
ZCCHC4	ENSG00000168228
TTC39C	ENSG00000168234
GLYCTK	ENSG00000168237
GNG4	ENSG00000168243
POLR2J3	ENSG00000168255
NKIRAS2	ENSG00000168256
DNAJC7	ENSG00000168259
IRF2BP2	ENSG00000168264
NT5DC2	ENSG00000168268
COA6	ENSG00000168275
KIF5C	ENSG00000168280
MGAT2	ENSG00000168282
THAP11	ENSG00000168286
MMADHC	ENSG00000168288
PDHB	ENSG00000168291
PXK	ENSG00000168297
HIST1H1E	ENSG00000168298
PCMTD1	ENSG00000168300
KCTD6	ENSG00000168301
MPLKIP	ENSG00000168303
IRF2	ENSG00000168310
ARF4	ENSG00000168374
SEPT2	ENSG00000168385
MFSD2A	ENSG00000168389
DTYMK	ENSG00000168393
TAP1	ENSG00000168394
ING5	ENSG00000168395
ATG4B	ENSG00000168397
COG7	ENSG00000168434
CDC40	ENSG00000168438
STIP1	ENSG00000168439
RAB31	ENSG00000168461
BMP1	ENSG00000168487
ATXN2L	ENSG00000168488
POLR3D	ENSG00000168495
FEN1	ENSG00000168496
HEXIM2	ENSG00000168517
FNTA	ENSG00000168522
TRAPPC11	ENSG00000168538
CHRM1	ENSG00000168539
ING2	ENSG00000168556
CDKN2AIP	ENSG00000168564
TMEM223	ENSG00000168569
SLC20A2	ENSG00000168575
TMUB2	ENSG00000168591
STAT3	ENSG00000168610
ZSWIM1	ENSG00000168612
ADAM9	ENSG00000168615
NDUFS5	ENSG00000168653
FAM84B	ENSG00000168672
LDLRAD4	ENSG00000168675
TMEM208	ENSG00000168701
AHCYL1	ENSG00000168710
PKIG	ENSG00000168734
CNNM3	ENSG00000168763
GSTM4	ENSG00000168765
TET2	ENSG00000168769
CXXC4	ENSG00000168772
TSPAN5	ENSG00000168785
CHTF8	ENSG00000168802
ADAL	ENSG00000168803
LCMT2	ENSG00000168806
STX18	ENSG00000168818
NSG1	ENSG00000168824
GFM1	ENSG00000168827
DDX19A	ENSG00000168872
ATOH8	ENSG00000168874
ANKRD49	ENSG00000168876
USP39	ENSG00000168883
TNIP2	ENSG00000168884
C2orf68	ENSG00000168887
TMEM150A	ENSG00000168890
RNF181	ENSG00000168894
LRRC28	ENSG00000168904
MAT2A	ENSG00000168906
ENHO	ENSG00000168913
ZNF608	ENSG00000168916
LETM1	ENSG00000168924
TMEM129	ENSG00000168936
MFF	ENSG00000168958
PXDC1	ENSG00000168994
E2F6	ENSG00000169016
FEM1B	ENSG00000169018
COMMD8	ENSG00000169019
ATP5I	ENSG00000169020
UQCRFS1	ENSG00000169021
MAP2K1	ENSG00000169032
HNRNPH1	ENSG00000169045
UPF3A	ENSG00000169062
DHRSX	ENSG00000169084
C8orf46	ENSG00000169085
HSPBAP1	ENSG00000169087
ASMTL	ENSG00000169093
SLC25A6	ENSG00000169100
FAM110B	ENSG00000169122
AFAP1L2	ENSG00000169129
ZNF354A	ENSG00000169131
UBE2V2	ENSG00000169139
ZBTB43	ENSG00000169155
CPT1C	ENSG00000169169
XPO6	ENSG00000169180
MN1	ENSG00000169184
APEX2	ENSG00000169188
NSMCE1	ENSG00000169189
CCDC126	ENSG00000169193
CD2BP2	ENSG00000169217
LMAN2	ENSG00000169223
RAB24	ENSG00000169228
PRELID1	ENSG00000169230
SLC50A1	ENSG00000169241
EFNA1	ENSG00000169242
NPIPL3	ENSG00000169246
NMD3	ENSG00000169251
B3GALNT1	ENSG00000169255
KCNAB1	ENSG00000169282
MRPL1	ENSG00000169288
PGM2	ENSG00000169299
STK32A	ENSG00000169302
IL1RAPL1	ENSG00000169306
SLC33A1	ENSG00000169359
SNUPN	ENSG00000169371
CRADD	ENSG00000169372
SIN3A	ENSG00000169375
PTK2	ENSG00000169398
MMGT1	ENSG00000169446
TM2D2	ENSG00000169490
CLIC4	ENSG00000169504
METTL15	ENSG00000169519
ZEB2	ENSG00000169554
PCBP1	ENSG00000169564
HINT1	ENSG00000169567
NFU1	ENSG00000169599
ANTXR1	ENSG00000169604
C15orf40	ENSG00000169609
FAM103A1	ENSG00000169612
BOLA2B	ENSG00000169627
HEXDC	ENSG00000169660
SPNS1	ENSG00000169682
STRA13	ENSG00000169689
ASPSCR1	ENSG00000169696
FASN	ENSG00000169710
CNBP	ENSG00000169714
GPS1	ENSG00000169727
RFNG	ENSG00000169733
DCXR	ENSG00000169738
ZNF32	ENSG00000169740
RAC3	ENSG00000169750
LIMS1	ENSG00000169756
NLGN1	ENSG00000169760
UGP2	ENSG00000169764
LINGO1	ENSG00000169783
HNRNPF	ENSG00000169813
BTD	ENSG00000169814
CSGALNACT2	ENSG00000169826
GSX1	ENSG00000169840
PCDH7	ENSG00000169851
ROBO1	ENSG00000169855
P2RY1	ENSG00000169860
CTNND2	ENSG00000169862
REPS2	ENSG00000169891
SYAP1	ENSG00000169895
TPST1	ENSG00000169902
TOR1AIP2	ENSG00000169905
GUSB	ENSG00000169919
BRD3	ENSG00000169925
ZNF764	ENSG00000169951
TMEM42	ENSG00000169964
PUSL1	ENSG00000169972
SF3B5	ENSG00000169976
NLGN2	ENSG00000169992
CHD3	ENSG00000170004
ALCAM	ENSG00000170017
YWHAG	ENSG00000170027
UBE2E3	ENSG00000170035
TRAPPC1	ENSG00000170043
GPR37L1	ENSG00000170075
TMEM192	ENSG00000170088
LOC728554	ENSG00000170089
HMP19	ENSG00000170091
SPDYE5	ENSG00000170092
UBE2E1	ENSG00000170142
HNRNPA3	ENSG00000170144
CCDC144A	ENSG00000170160
CHRNB1	ENSG00000170175
USP38	ENSG00000170185
ADPRM	ENSG00000170222
PWWP2A	ENSG00000170234
USP47	ENSG00000170242
PDCD6IP	ENSG00000170248
ZNF212	ENSG00000170260
ZNF282	ENSG00000170265
GLB1	ENSG00000170266
C14orf142	ENSG00000170270
CRTAP	ENSG00000170275
ELP5	ENSG00000170291
GABARAP	ENSG00000170296
STX8	ENSG00000170310
UBB	ENSG00000170315
FOS	ENSG00000170345
TMED10	ENSG00000170348
SETMAR	ENSG00000170364
SMAD1	ENSG00000170365
LRRN2	ENSG00000170382
DCLK2	ENSG00000170390
VSTM2A	ENSG00000170419
HARS	ENSG00000170445
NFXL1	ENSG00000170448
DNAJC18	ENSG00000170464
WIBG	ENSG00000170473
NUDT9	ENSG00000170502
PA2G4	ENSG00000170515
ELOVL6	ENSG00000170522
PFKFB3	ENSG00000170525
ARL6IP1	ENSG00000170540
CDH2	ENSG00000170558
DLGAP1	ENSG00000170579
STAT2	ENSG00000170581
NUDCD2	ENSG00000170584
HSPA4	ENSG00000170606
COMMD5	ENSG00000170619
DPY19L2P2	ENSG00000170629
ZNF16	ENSG00000170631
ARMC10	ENSG00000170632
RNF34	ENSG00000170633
ACYP2	ENSG00000170634
TRABD	ENSG00000170638
ATF7	ENSG00000170653
POLH	ENSG00000170734
KIF5B	ENSG00000170759
AKAP13	ENSG00000170776
CHCHD7	ENSG00000170791
FOXN2	ENSG00000170802
PPM1D	ENSG00000170836
KBTBD2	ENSG00000170852
TRIAP1	ENSG00000170855
LSM3	ENSG00000170860
KIAA0232	ENSG00000170871
MTSS1	ENSG00000170873
TMEM43	ENSG00000170876
RNF139	ENSG00000170881
RPS9	ENSG00000170889
TSEN34	ENSG00000170892
GSTA4	ENSG00000170899
MSANTD4	ENSG00000170903
NDUFA3	ENSG00000170906
NUDT6	ENSG00000170917
TPT1-AS1	ENSG00000170919
TANC2	ENSG00000170921
ZNF160	ENSG00000170949
HS6ST2	ENSG00000171004
PKIA	ENSG00000171033
TSNARE1	ENSG00000171045
FEZ2	ENSG00000171055
C11orf24	ENSG00000171067
CCBL1	ENSG00000171097
MTM1	ENSG00000171100
TRMT61B	ENSG00000171103
INSR	ENSG00000171105
MFN1	ENSG00000171109
ATP6V0E2	ENSG00000171130
JAGN1	ENSG00000171135
TADA3	ENSG00000171148
SOCS5	ENSG00000171150
C1GALT1C1	ENSG00000171155
C9orf16	ENSG00000171159
MORN4	ENSG00000171160
ZNF672	ENSG00000171161
ZNF692	ENSG00000171163
TMEM126A	ENSG00000171202
TMEM126B	ENSG00000171204
TRIM8	ENSG00000171206
SCAND1	ENSG00000171222
JUNB	ENSG00000171223
FAM98B	ENSG00000171262
ZNF439	ENSG00000171291
GAA	ENSG00000171298
ZDHHC16	ENSG00000171307
CHST11	ENSG00000171310
EXOSC1	ENSG00000171311
PGAM1	ENSG00000171314
CHD7	ENSG00000171316
MRPL36	ENSG00000171421
ZBTB26	ENSG00000171448
DSEL	ENSG00000171451
POLR1C	ENSG00000171453
ZNF562	ENSG00000171466
WIPF2	ENSG00000171475
HOPX	ENSG00000171476
RSL1D1	ENSG00000171490
LRRC8D	ENSG00000171492
PPID	ENSG00000171497
ETFDH	ENSG00000171503
TBCA	ENSG00000171530
BCL2L1	ENSG00000171552
PLRG1	ENSG00000171566
DSCAM	ENSG00000171587
CLSTN1	ENSG00000171603
CXXC5	ENSG00000171604
ZNF274	ENSG00000171606
BPTF	ENSG00000171634
ATF7IP	ENSG00000171681
RGS19	ENSG00000171700
TCEA2	ENSG00000171703
HDAC3	ENSG00000171720
GPHN	ENSG00000171723
VAT1L	ENSG00000171724
CAMTA1	ENSG00000171735
SPATA5L1	ENSG00000171763
GATM	ENSG00000171766
SYCE1	ENSG00000171772
RHNO1	ENSG00000171792
CTPS1	ENSG00000171793
METTL18	ENSG00000171806
EXOSC10	ENSG00000171824
MLLT3	ENSG00000171843
TRAPPC12	ENSG00000171853
RPS21	ENSG00000171858
RNMTL1	ENSG00000171861
PTEN	ENSG00000171862
RPS7	ENSG00000171863
RNASEH1	ENSG00000171865
PRNP	ENSG00000171867
TVP23B	ENSG00000171928
SRGAP2C	ENSG00000171943
SCG2	ENSG00000171951
ATPAF2	ENSG00000171953
PPIH	ENSG00000171960
C20orf196	ENSG00000171984
JMJD1C	ENSG00000171988
THOP1	ENSG00000172009
GAP43	ENSG00000172020
